MSU02804,0,03.03.2021_14_30_37,Winston,
MSU02805,0,03.03.2021_14_32_28,Winston,
MSU02806,0.8,03.03.2021_14_33_37,Winston,
MSU02807,0,03.03.2021_14_34_36,Winston,
MSU02808,0,03.03.2021_14_35_41,Winston,
MSU02809,0,03.03.2021_14_36_39,Winston,
MSU02810,0,03.03.2021_14_37_38,Winston,
MSU02811,0,03.03.2021_14_38_37,Winston,
MSU02812,0,03.03.2021_14_39_35,Winston,
MSU02813,0,03.03.2021_14_40_36,Winston,
MSU02814,0,03.03.2021_14_41_31,Winston,
MSU02815,0,03.03.2021_14_42_52,Winston,
MSU02816,0,03.03.2021_14_44_10,Winston,
MSU02817,0.8,03.03.2021_14_45_19,Winston,
MSU02818,0.8,03.03.2021_14_46_32,Winston,
MSU02819,0,03.03.2021_14_47_30,Winston,
MSU02820,0,03.03.2021_14_48_33,Winston,
MSU02821,0,03.03.2021_14_49_50,Winston,
MSU02822,0,03.03.2021_14_50_54,Winston,
MSU02823,0,03.03.2021_14_52_08,Winston,
MSU02824,0.8,03.03.2021_14_53_15,Winston,
MSU02825,0,03.03.2021_14_54_11,Winston,
MSU02826,0.8,03.03.2021_14_55_09,Winston,
MSU02827,0,03.03.2021_14_56_27,Winston,
MSU02828,0,03.03.2021_14_57_32,Winston,
MSU02829,0,03.03.2021_14_59_21,Winston,
