MSU03265,0,04.09.2021_17_46_36,Winston,CRATE #315066
MSU03266,0,04.09.2021_17_47_26,Winston,
MSU03267,0,04.09.2021_17_48_31,Winston,
MSU03268,0,04.09.2021_17_49_46,Winston,
MSU03269,0,04.09.2021_17_50_52,Winston,
MSU03270,0,04.09.2021_17_51_36,Winston,
MSU03271,0,04.09.2021_17_52_32,Winston,
MSU03272,0,04.09.2021_17_53_24,Winston,
MSU03273,0,04.09.2021_17_54_14,Winston,
MSU03274,0,04.09.2021_17_55_10,Winston,
MSU03275,0,04.09.2021_17_56_05,Winston,
MSU03276,0,04.09.2021_17_56_49,Winston,
MSU03277,0,04.09.2021_17_57_34,Winston,
MSU03278,0,04.09.2021_18_00_47,Winston,
MSU03279,0,04.09.2021_18_01_30,Winston,
MSU03280,0,04.09.2021_18_02_31,Winston,
MSU03281,0,04.09.2021_18_03_43,Winston,
MSU03282,0,04.09.2021_18_04_49,Winston,
MSU03283,0,04.09.2021_18_05_34,Winston,
MSU03284,0.8,04.09.2021_18_06_31,Winston,
MSU03285,0,04.09.2021_18_07_47,Winston,
MSU03286,0,04.09.2021_18_09_12,Winston,
MSU03287,0,04.09.2021_18_10_25,Winston,
MSU03288,0,04.09.2021_18_11_15,Winston,
MSU03289,0,04.09.2021_18_13_06,Winston,
MSU03290,0,04.09.2021_18_13_44,Winston,
MSU03291,0,04.09.2021_18_14_31,Winston,
MSU03292,0,04.09.2021_18_15_14,Winston,
MSU03293,0,04.09.2021_18_16_01,Winston,
MSU03294,0,04.09.2021_18_17_15,Winston,
MSU03295,0,04.09.2021_18_18_01,Winston,
