MSU02738,0.0,02.22.2021_14_51_05,Winston,
MSU02739,0,02.22.2021_14_52_27,Winston,
MSU02740,0,02.22.2021_14_53_36,Winston,
MSU02741,0,02.22.2021_14_54_44,Winston,
MSU02742,0.8,02.22.2021_14_56_43,Winston,
MSU02743,0.8,02.22.2021_14_58_00,Winston,
MSU02744,0,02.22.2021_14_59_18,Winston,
MSU02745,0,02.22.2021_15_00_21,Winston,
MSU02746,0,02.22.2021_15_01_11,Winston,
MSU02747,0,02.22.2021_15_02_30,Winston,
MSU02748,0,02.22.2021_15_03_42,Winston,
MSU02749,0.8,02.22.2021_15_05_02,Winston,
MSU02750,0.8,02.22.2021_15_06_16,Winston,
MSU02751,0,02.22.2021_15_07_32,Winston,
MSU02752,0.8,02.22.2021_15_08_53,Winston,
MSU02753,0,02.22.2021_15_10_33,Winston,
MSU02754,0,02.22.2021_15_11_55,Winston,
MSU02755,0,02.22.2021_15_14_10,Winston,
MSU02756,0,02.22.2021_15_15_14,Winston,
MSU02757,0,02.22.2021_15_16_16,Winston,
MSU02758,0.8,02.22.2021_15_17_25,Winston,
MSU02759,0.8,02.22.2021_15_19_02,Winston,
MSU02760,0,02.22.2021_15_20_14,Winston,
MSU02761,0,02.22.2021_15_21_51,Winston,
MSU02762,0.8,02.22.2021_15_22_59,Winston,
MSU02763,0,02.22.2021_15_23_52,Winston,
MSU02764,0,02.22.2021_15_24_41,Winston,
MSU02765,0,02.22.2021_15_25_38,Winston,
MSU02766,0.8,02.22.2021_15_26_34,Winston,
MSU02767,0,02.22.2021_15_27_33,Winston,
