MSU00844,-9.91,-0.10,09.10.2020_12_53_10,3: Only Vacuumed,0: No Error,,Hayden
MSU00845,-9.82,-0.02,09.10.2020_12_59_45,3: Only Vacuumed,0: No Error,,Hayden
MSU00846,-9.95,-0.14,09.10.2020_13_07_28,3: Only Vacuumed,0: No Error,Last munich plug tube. 1 munich endcap left over in tray.,Hayden
MSU00847,-9.92,-0.26,09.10.2020_13_17_23,3: Only Vacuumed,0: No Error,First Portvino plug. Slight bend in tube: near the label.,Hayden
MSU00848,-9.96,-0.19,09.10.2020_13_26_16,3: Only Vacuumed,0: No Error,,Hayden
MSU00849,-9.96,-0.20,09.10.2020_13_32_42,3: Only Vacuumed,0: No Error,,Hayden
MSU00850,-10.00,-0.30,09.10.2020_13_40_01,3: Only Vacuumed,0: No Error,,Hayden
MSU00851,-9.93,-0.16,09.10.2020_13_54_46,3: Only Vacuumed,0: No Error,,Hayden
MSU00852,-9.99,-0.22,09.10.2020_14_01_44,3: Only Vacuumed,0: No Error,,Hayden
MSU00853,-9.98,-0.25,09.10.2020_14_29_36,3: Only Vacuumed,0: No Error,,mike
MSU00854,-9.94,-0.18,09.10.2020_14_37_19,3: Only Vacuumed,0: No Error,,mike
MSU00855,-9.98,-0.24,09.10.2020_14_47_27,3: Only Vacuumed,0: No Error,,mike
MSU00856,-9.96,-0.15,09.10.2020_14_54_34,3: Only Vacuumed,0: No Error,,mike
MSU00857,-9.90,-0.11,09.10.2020_15_01_30,3: Only Vacuumed,0: No Error,,mike
MSU00858,-9.96,-0.32,09.11.2020_07_12_18,3: Only Vacuumed,0: No Error,,mike
MSU00861,-9.99,-0.26,09.11.2020_07_26_27,3: Only Vacuumed,0: No Error,,mike
MSU00859,-9.99,-0.19,09.11.2020_07_34_50,3: Only Vacuumed,0: No Error,,mike
MSU00860,-9.97,-0.12,09.11.2020_07_46_24,3: Only Vacuumed,0: No Error,,mike
MSU00862,-9.91,-0.18,09.11.2020_07_54_11,3: Only Vacuumed,0: No Error,,mike
MSU00863,-9.87,0.00,09.11.2020_08_18_54,3: Only Vacuumed,0: No Error,,mike
MSU00864,-9.83,-0.03,09.11.2020_08_28_13,3: Only Vacuumed,0: No Error,,mike
MSU00854,1,2,09.11.2020_08_31_11,3: Only Vacuumed,1: Error Described in Comment,wire crimped before correct tension applied,mike
MSU00866,-9.77,1.50,09.11.2020_09_17_56,3: Only Vacuumed,0: No Error,,Jake
MSU00867,-9.83,0.21,09.11.2020_11_05_01,3: Only Vacuumed,0: No Error,New spool of wire,Jake
