MSU03931,-9.83,-0.17,05.19.2021_11_39_34,4: Vacuumed and Wiped with Ethanol,0: No Error,Csv files are uploading as 5-18-21 instead of todays date. Have to manually rename files.,Winston,Protvino
MSU03932,-9.82,-0.24,05.19.2021_11_45_06,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03935,-9.87,-0.21,05.19.2021_11_49_38,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03936,-9.85,-0.09,05.19.2021_11_54_39,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03937,-9.87,-0.23,05.19.2021_11_59_42,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03938,-9.88,-0.14,05.19.2021_12_04_33,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03939,-9.85,-0.16,05.19.2021_12_09_52,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03940,-9.80,-0.08,05.19.2021_12_15_17,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03942,-9.70,-0.06,05.19.2021_12_21_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03945,-9.85,-0.10,05.19.2021_12_28_17,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03946,-9.92,-0.10,05.19.2021_12_34_15,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03948,-9.84,0.00,05.19.2021_12_40_25,4: Vacuumed and Wiped with Ethanol,0: No Error,Rest of the end plugs have minor cuts. We have enough to make 11 more tubes.,Winston,Protvino
MSU03949,-9.82,-0.05,05.19.2021_12_46_45,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03950,-9.78,-0.02,05.19.2021_12_55_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03951,-9.77,-0.04,05.19.2021_13_00_27,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03952,-9.84,-0.10,05.19.2021_13_06_25,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03955,-9.82,-0.02,05.19.2021_13_10_58,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03956,-9.79,-0.16,05.19.2021_13_16_18,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03957,-9.87,-0.13,05.19.2021_13_21_52,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03958,-9.75,-0.04,05.19.2021_13_27_01,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03959,-9.75,-0.04,05.19.2021_13_32_21,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03960,-9.86,-0.25,05.19.2021_13_38_44,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU03961,-9.81,-0.09,05.19.2021_13_44_54,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
