MSU03505,-9.75,0.00,04.28.2021_11_44_33,3: Only Vacuumed,0: No Error,Using Reclaimed End-plugs,Winston,Protvino
MSU03504,-9.77,-0.08,04.28.2021_11_50_22,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03503,-9.84,-0.12,04.28.2021_11_56_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03501,-9.80,-0.02,04.28.2021_12_01_55,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03500,-9.83,0.02,04.28.2021_12_09_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03499,-9.81,-0.15,04.28.2021_12_16_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03498,-9.80,-0.09,04.28.2021_12_23_41,3: Only Vacuumed,0: No Error,Small white substance found on wire after inserting it in the end-plug. Keep an eye on how this tube test at DC test.,Winston,Protvino
MSU03497,-9.79,-0.14,04.28.2021_12_29_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03496,-9.79,-0.17,04.28.2021_12_37_19,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03495,-9.80,-0.08,04.28.2021_12_43_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03494,-9.79,-0.04,04.28.2021_12_51_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03493,-9.81,-0.27,04.28.2021_13_00_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03492,-9.76,0.07,04.28.2021_13_07_18,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03490,-9.81,0.01,04.28.2021_13_15_35,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03489,-9.78,-0.16,04.28.2021_13_22_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03487,-9.82,-0.02,04.28.2021_13_30_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03486,-9.73,-0.10,04.28.2021_13_37_18,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03484,-9.70,-0.15,04.28.2021_13_45_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03482,-9.79,-0.29,04.28.2021_13_54_43,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03481,-9.75,-0.13,04.28.2021_14_02_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03480,-9.79,-0.19,04.28.2021_14_10_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03478,-9.75,0.00,04.28.2021_14_18_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03477,-9.77,-0.12,04.28.2021_14_26_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03476,-9.78,-0.07,04.28.2021_14_37_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03474,-9.80,-0.04,04.28.2021_14_44_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03473,-9.85,-0.20,04.28.2021_14_52_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03472,-9.83,-0.01,04.28.2021_14_58_49,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03471,-9.83,-0.13,04.28.2021_15_03_57,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03470,-9.81,-0.04,04.28.2021_15_10_18,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03469,-9.77,0.00,04.28.2021_15_16_08,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03468,-9.83,-0.05,04.28.2021_15_22_47,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03467,-9.86,-0.31,04.28.2021_15_28_28,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03466,-9.78,-0.24,04.28.2021_15_34_21,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03465,-9.84,-0.10,04.28.2021_15_43_22,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03464,-9.84,-0.05,04.28.2021_15_52_32,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03463,-9.74,-0.08,04.28.2021_15_59_26,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03462,-9.78,0.03,04.28.2021_16_07_00,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03461,-9.83,-0.16,04.28.2021_16_15_41,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03460,-9.91,-0.31,04.28.2021_16_33_30,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03459,-9.77,0.02,04.28.2021_16_41_53,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03458,-9.80,0.02,04.28.2021_16_52_44,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03457,-9.79,0.01,04.28.2021_16_59_21,3: Only Vacuumed,0: No Error,,Colin,Protvino
