MSU01460,-9.89,-0.11,12.03.2020_08_38_18,Unknown,7: 0.8mm shim fits,,mike,Protvino
MSU01591,-9.87,-0.10,12.03.2020_08_44_56,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01508,-9.88,-0.18,12.03.2020_08_52_34,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01513,-9.87,-0.15,12.03.2020_09_00_16,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01541,-9.86,-0.31,12.03.2020_09_27_04,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01518,-9.96,-0.16,12.03.2020_09_51_14,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01510,-9.84,-0.07,12.03.2020_09_56_58,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01917,-9.83,-0.11,12.03.2020_10_03_16,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01932,-9.76,0.09,12.03.2020_10_08_27,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01895,-9.92,-0.06,12.03.2020_10_22_29,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
MSU01905,-9.84,0.02,12.03.2020_10_27_32,3: Only Vacuumed,7: 0.8mm shim fits,,mike,Protvino
