MSU02496,-9.84,-0.08,02.17.2021_09_42_05,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02497,-8.81,-0.05,02.17.2021_09_54_59,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02498,-9.78,-0.05,02.17.2021_10_06_25,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02499,-9.68,0.27,02.17.2021_10_17_20,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02500,-9.73,0.09,02.17.2021_10_28_14,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02501,-9.82,0.01,02.17.2021_10_34_00,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02502,-9.66,0.04,02.17.2021_10_41_20,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02503,-9.70,0.08,02.17.2021_10_46_47,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02504,-9.75,0.00,02.17.2021_10_52_19,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02505,-9.72,0.11,02.17.2021_10_58_01,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02506,-9.76,-0.13,02.17.2021_11_03_32,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02507,-9.81,-0.09,02.17.2021_11_08_42,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02508,-9.83,0.00,02.17.2021_11_40_49,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02509,-9.86,-0.03,02.17.2021_11_46_05,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02510,-9.75,0.23,02.17.2021_11_52_16,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02511,-9.88,0.01,02.17.2021_11_57_37,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02512,-9.86,-0.12,02.17.2021_12_02_20,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02513,-9.82,0.14,02.17.2021_12_06_18,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02514,-9.87,-0.28,02.17.2021_12_12_01,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02515,-9.83,-0.13,02.17.2021_12_17_35,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02516,-9.85,-0.09,02.17.2021_12_21_59,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02517,-9.78,-0.15,02.17.2021_12_26_21,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02518,-9.80,-0.09,02.17.2021_12_31_09,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02519,-9.77,0.08,02.17.2021_12_40_14,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02428,-9.86,-0.14,02.17.2021_12_48_52,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02418,-9.83,-0.09,02.17.2021_12_55_05,3: Only Vacuumed,0: No Error,,Colin,Protvino
