MSU01540,-9.82,-0.12,01.07.2021_09_09_02,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01565,-9.88,-0.04,01.07.2021_09_14_38,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01552,-9.85,-0.03,01.07.2021_09_19_39,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01558,-9.78,0.00,01.07.2021_09_24_42,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01567,-9.79,0.00,01.07.2021_09_30_00,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01572,-9.80,-0.05,01.07.2021_09_53_04,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01573,-9.78,0.00,01.07.2021_10_00_37,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01577,-9.80,-0.01,01.07.2021_10_05_25,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01583,-9.79,-0.07,01.07.2021_10_24_51,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01587,-9.78,-0.05,01.07.2021_10_29_20,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01599,-9.82,0.00,01.07.2021_10_33_41,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01594,-9.83,-0.20,01.07.2021_10_39_15,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01588,-9.76,0.00,01.07.2021_10_44_45,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01607,-9.83,-0.01,01.07.2021_10_49_01,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01609,-9.80,0.00,01.07.2021_10_53_12,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01613,-9.84,0.01,01.07.2021_10_57_29,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01614,-9.82,-0.16,01.07.2021_11_02_20,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01615,-9.84,-0.14,01.07.2021_11_09_45,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01512,-9.79,-0.05,01.07.2021_11_15_18,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01509,-9.80,-0.14,01.07.2021_11_20_07,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01507,-9.78,-0.08,01.07.2021_11_37_33,3: Only Vacuumed,0: No Error,,mike,Protvino
