MSU03212,-9.79,0.08,04.07.2021_09_26_53,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03213,-9.78,0.06,04.07.2021_09_31_56,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03214,-9.74,0.13,04.07.2021_09_36_49,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03215,-9.79,0.05,04.07.2021_09_41_30,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03216,-9.77,-0.08,04.07.2021_09_46_35,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03217,-9.81,0.02,04.07.2021_09_50_43,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03218,-9.78,0.05,04.07.2021_09_55_00,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03219,-9.81,-0.04,04.07.2021_09_59_38,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03220,-9.76,0.10,04.07.2021_10_03_50,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03221,-9.78,-0.08,04.07.2021_10_09_44,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03222,-9.72,0.16,04.07.2021_10_14_34,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03223,-9.76,0.05,04.07.2021_10_18_47,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03224,-9.78,0.09,04.07.2021_10_23_13,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03225,-9.77,-0.01,04.07.2021_10_28_51,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03226,-9.78,-0.03,04.07.2021_10_33_24,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03227,-9.77,0.13,04.07.2021_10_37_47,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03228,-9.74,0.03,04.07.2021_10_42_24,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03229,-9.76,0.17,04.07.2021_10_46_57,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03230,-10.61,0.04,04.07.2021_10_50_27,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03231,-9.75,0.00,04.07.2021_10_54_02,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03232,-9.75,0.18,04.07.2021_10_58_13,3: Only Vacuumed,0: No Error,,Jake,Protvino
