MSU01187,-9.95,-0.20,09.22.2020_10_30_34,3: Only Vacuumed,0: No Error,,
MSU01187,-9.95,-0.20,09.22.2020_10_31_07,3: Only Vacuumed,1: Error Described in Comment,wire pulled out of ferrule,mike
MSU01194,1,-0.29,09.22.2020_10_34_08,3: Only Vacuumed,0: No Error,,mike
MSU01195,-10.00,-0.32,09.22.2020_10_39_38,3: Only Vacuumed,0: No Error,,mike
MSU01196,1,-0.31,09.22.2020_10_44_56,3: Only Vacuumed,0: No Error,,mike
MSU01197,-10.00,-0.26,09.22.2020_10_49_16,3: Only Vacuumed,0: No Error,,mike
MSU01198,-9.93,-0.23,09.22.2020_10_55_58,3: Only Vacuumed,0: No Error,,mike
MSU01199,-10.01,-0.19,09.22.2020_11_01_16,3: Only Vacuumed,0: No Error,,mike
MSU01200,-9.93,-0.17,09.22.2020_11_15_53,3: Only Vacuumed,0: No Error,,mike
MSU01201,-9.94,-0.24,09.22.2020_11_20_53,3: Only Vacuumed,0: No Error,,mike
MSU01202,-10.01,-0.27,09.22.2020_11_26_10,3: Only Vacuumed,0: No Error,,mike
MSU01203,-10.01,-0.03,09.22.2020_11_33_35,3: Only Vacuumed,0: No Error,,mike
MSU01204,-9.97,-0.23,09.22.2020_11_44_05,3: Only Vacuumed,0: No Error,,mike
MSU01205,-9.92,-0.12,09.22.2020_11_48_47,3: Only Vacuumed,0: No Error,,mike
MSU01206,-9.96,-0.29,09.22.2020_11_56_30,3: Only Vacuumed,0: No Error,,mike
MSU01207,-10.03,-0.24,09.22.2020_13_00_26,3: Only Vacuumed,0: No Error,,Hayden
MSU01208,-9.93,-0.22,09.22.2020_13_04_00,3: Only Vacuumed,0: No Error,,Hayden
MSU01209,-9.96,-0.23,09.22.2020_13_07_25,3: Only Vacuumed,0: No Error,,Hayden
MSU01210,-9.89,-0.13,09.22.2020_13_11_01,3: Only Vacuumed,0: No Error,,Hayden
MSU01211,-10.03,-0.35,09.22.2020_13_14_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01212,-9.96,-0.07,09.22.2020_13_17_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01213,-9.98,-0.23,09.22.2020_13_20_40,3: Only Vacuumed,0: No Error,,Hayden
MSU01214,-9.92,-0.04,09.22.2020_13_24_31,3: Only Vacuumed,0: No Error,,Hayden
MSU01215,-9.89,-0.27,09.22.2020_13_27_54,3: Only Vacuumed,0: No Error,,Hayden
MSU01216,-10.00,-0.30,09.22.2020_13_31_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01217,-9.98,-0.21,09.22.2020_13_35_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01218,-10.00,-0.34,09.22.2020_13_39_09,3: Only Vacuumed,0: No Error,,Hayden
MSU01219,-9.99,-0.23,09.22.2020_13_42_38,3: Only Vacuumed,0: No Error,,Hayden
MSU01220,-10.02,-0.27,09.22.2020_13_46_36,3: Only Vacuumed,0: No Error,,Hayden
MSU01221,-9.93,-0.09,09.22.2020_13_50_29,3: Only Vacuumed,0: No Error,,Hayden
MSU01222,-10.01,-0.24,09.22.2020_13_53_52,3: Only Vacuumed,0: No Error,,Hayden
MSU01223,-10.02,-0.14,09.22.2020_13_56_39,3: Only Vacuumed,0: No Error,,Hayden
MSU01224,-9.93,-0.25,09.22.2020_13_59_42,3: Only Vacuumed,0: No Error,,Hayden
MSU01225,-9.99,-0.23,09.22.2020_14_02_37,3: Only Vacuumed,0: No Error,,Hayden
MSU01226,-9.94,-0.21,09.22.2020_14_07_29,3: Only Vacuumed,0: No Error,,Hayden
MSU01227,-9.92,-0.18,09.22.2020_14_10_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01228,-9.96,-0.14,09.22.2020_14_14_21,3: Only Vacuumed,0: No Error,,Hayden
MSU01229,-9.97,-0.24,09.22.2020_14_17_18,3: Only Vacuumed,0: No Error,,Hayden
MSU01230,-9.80,-0.06,09.22.2020_14_21_57,3: Only Vacuumed,0: No Error,start of tube crate #002,Hayden
MSU01231,-9.77,-0.07,09.22.2020_14_24_55,3: Only Vacuumed,0: No Error,,Hayden
MSU01232,-9.78,0.00,09.22.2020_14_28_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01233,-9.81,-0.15,09.22.2020_14_31_37,3: Only Vacuumed,0: No Error,,Hayden
MSU01234,-9.80,-0.10,09.22.2020_14_34_34,3: Only Vacuumed,0: No Error,,Hayden
MSU01235,-9.78,-0.15,09.22.2020_14_37_47,3: Only Vacuumed,0: No Error,,Hayden
MSU01236,-9.79,-0.02,09.22.2020_14_41_26,3: Only Vacuumed,0: No Error,,Hayden
MSU01237,-9.70,-0.13,09.22.2020_14_44_58,3: Only Vacuumed,0: No Error,,Hayden
MSU01238,-9.83,-0.05,09.22.2020_14_48_43,3: Only Vacuumed,0: No Error,,Hayden
MSU01239,-9.82,-0.06,09.22.2020_15_06_49,3: Only Vacuumed,0: No Error,,Hayden
MSU01240,-9.83,-0.04,09.22.2020_15_11_15,3: Only Vacuumed,0: No Error,,Hayden
MSU01241,-9.77,-0.10,09.22.2020_15_14_14,3: Only Vacuumed,0: No Error,,Hayden
MSU01242,-10.01,-0.06,09.22.2020_15_17_17,3: Only Vacuumed,0: No Error,,Hayden
MSU01243,-9.80,0.06,09.22.2020_15_20_42,3: Only Vacuumed,0: No Error,,Hayden
MSU01244,-9.79,-0.04,09.22.2020_15_25_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01245,-9.79,-0.06,09.22.2020_15_28_25,3: Only Vacuumed,0: No Error,,Hayden
MSU01246,-9.77,0.02,09.22.2020_15_31_53,3: Only Vacuumed,0: No Error,,Hayden
MSU01247,-9.64,0.16,09.22.2020_15_42_36,3: Only Vacuumed,0: No Error,,Hayden
MSU01248,-9.83,0.17,09.22.2020_15_45_57,3: Only Vacuumed,0: No Error,,Hayden
MSU01249,-9.79,-0.07,09.22.2020_15_49_53,3: Only Vacuumed,0: No Error,,Hayden
MSU01250,-9.79,0.01,09.22.2020_15_52_46,3: Only Vacuumed,0: No Error,,Hayden
MSU01251,-9.79,-0.06,09.22.2020_15_56_27,3: Only Vacuumed,0: No Error,,Hayden
MSU01252,-9.78,-0.10,09.22.2020_15_59_21,3: Only Vacuumed,0: No Error,,Hayden
MSU01253,-9.80,-0.11,09.22.2020_16_02_59,3: Only Vacuumed,0: No Error,,Hayden
MSU01254,-9.80,-0.09,09.22.2020_16_06_24,3: Only Vacuumed,0: No Error,,Hayden
MSU01239,-9.82,-0.06,09.23.2020_09_31_53,3: Only Vacuumed,4: Damaged wire; couldn't tension,,Hayden
MSU01240,-9.83,-0.04,09.23.2020_09_35_19,3: Only Vacuumed,5: Wire lost inside swaged tube,,Hayden
MSU01255,-9.63,-0.04,09.23.2020_17_56_47,3: Only Vacuumed,0: No Error,,Jake
MSU01256,-9.74,0.13,09.23.2020_18_01_50,3: Only Vacuumed,0: No Error,,Jake
MSU01257,-9.75,0,09.23.2020_18_07_06,3: Only Vacuumed,2: Swaged Improperly,Swaging error,Jake
MSU01258,-9.77,0.09,09.23.2020_18_11_26,3: Only Vacuumed,0: No Error,,Jake
MSU01259,-9.73,0.18,09.23.2020_18_15_45,3: Only Vacuumed,0: No Error,,Jake
MSU01260,-9.75,0.08,09.23.2020_18_19_56,3: Only Vacuumed,0: No Error,,Jake
MSU01261,-9.79,-0.27,09.24.2020_14_20_35,3: Only Vacuumed,0: No Error,,Hayden
MSU01262,-9.78,-0.06,09.24.2020_14_24_59,3: Only Vacuumed,0: No Error,,Hayden
MSU01263,-9.80,0.00,09.24.2020_14_29_39,3: Only Vacuumed,0: No Error,,Hayden
MSU01264,-9.79,0.02,09.24.2020_14_33_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01265,-9.79,-0.03,09.24.2020_14_36_39,3: Only Vacuumed,0: No Error,,Hayden
MSU01266,-9.80,0.01,09.24.2020_14_43_27,3: Only Vacuumed,0: No Error,,Hayden
MSU01267,-9.85,-0.03,09.24.2020_14_47_15,3: Only Vacuumed,0: No Error,,Hayden
MSU01268,-9.71,0.01,09.24.2020_14_50_47,3: Only Vacuumed,0: No Error,,Hayden
MSU01269,-9.55,-0.06,09.24.2020_14_55_01,3: Only Vacuumed,0: No Error,,Hayden
MSU01270,-9.76,-0.05,09.24.2020_14_58_21,3: Only Vacuumed,0: No Error,,Hayden
MSU01271,-9.74,-0.03,09.24.2020_15_01_54,3: Only Vacuumed,0: No Error,,Hayden
MSU01272,-9.82,-0.02,09.24.2020_15_05_25,3: Only Vacuumed,0: No Error,,Hayden
MSU01273,-9.76,-0.02,09.24.2020_15_14_51,3: Only Vacuumed,0: No Error,,Hayden
MSU01274,-9.82,-0.01,09.24.2020_15_17_58,3: Only Vacuumed,0: No Error,,Hayden
MSU01275,-9.85,-0.02,09.24.2020_15_21_11,3: Only Vacuumed,0: No Error,,Hayden
MSU01276,-9.76,0.05,09.24.2020_15_25_27,3: Only Vacuumed,0: No Error,,Hayden
MSU01277,-9.73,-0.02,09.24.2020_15_28_39,3: Only Vacuumed,0: No Error,,Hayden
