MSU03762,-9.75,-0.04,05.13.2021_13_28_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03761,-9.77,-0.12,05.13.2021_13_33_47,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03760,-9.85,-0.21,05.13.2021_13_41_48,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03759,-9.87,-0.22,05.13.2021_13_49_46,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03758,-9.89,0.21,05.13.2021_13_54_58,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03757,-9.85,-0.10,05.13.2021_13_59_32,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03756,-9.80,-0.03,05.13.2021_14_03_55,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03755,-9.81,-0.06,05.13.2021_14_11_33,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03754,-9.77,-0.02,05.13.2021_14_18_28,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03753,-9.78,0.17,05.13.2021_14_23_43,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03752,-9.74,-0.05,05.13.2021_14_29_01,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03751,-9.77,0.00,05.13.2021_14_34_47,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03750,-9.81,0.08,05.13.2021_14_39_18,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
MSU03749,-9.77,-0.10,05.13.2021_14_43_30,4: Vacuumed and Wiped with Ethanol,0: No Error,,Dravin,Protvino
