MSU02915,-9.86,-0.22,03.31.2021_12_01_36,3: Only Vacuumed,0: No Error,Low Tension,Jake,Protvino
MSU02905,-9.91,-0.23,03.31.2021_12_04_11,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02904,-9.84,-0.10,03.31.2021_12_08_11,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02903,-10.03,-0.35,03.31.2021_12_13_50,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02902,-9.90,-0.12,03.31.2021_12_18_59,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02901,-9.90,-0.14,03.31.2021_12_24_02,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02900,-9.91,-0.16,03.31.2021_12_32_44,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02899,-9.87,-0.19,03.31.2021_12_37_23,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02909,-9.85,0.01,03.31.2021_12_50_03,3: Only Vacuumed,1: Error Described in Comment,Bad ferrule at non-barcode end,Colin,Protvino
MSU02904,-9.84,-0.10,03.31.2021_13_04_38,3: Only Vacuumed,1: Error Described in Comment,Low tension,Colin,Protvino
