MSU00982,-9.95,-0.36,09.15.2020_15_13_15,3: Only Vacuumed,0: No Error,,Hayden
MSU00983,-10.00,-0.33,09.15.2020_15_17_37,3: Only Vacuumed,0: No Error,,Hayden
MSU00984,-9.98,-0.27,09.15.2020_15_22_31,3: Only Vacuumed,0: No Error,,Hayden
MSU00985,-10.01,-0.26,09.15.2020_15_26_38,3: Only Vacuumed,0: No Error,,Hayden
MSU00986,-9.98,-0.31,09.15.2020_15_31_22,3: Only Vacuumed,0: No Error,,Hayden
MSU00971,-9.92,-0.07,09.15.2020_15_46_41,3: Only Vacuumed,0: No Error,Crimp with hand tool. First tention was crimped while on peg.,Hayden
MSU00971,-9.92,-0.07,09.16.2020_09_27_38,3: Only Vacuumed,4: Damaged wire; couldn't tension,bad,Hayden
MSU00987,-10.01,-0.29,09.16.2020_09_52_03,3: Only Vacuumed,0: No Error,,mike
MSU00988,-9.92,-0.22,09.16.2020_09_58_16,3: Only Vacuumed,0: No Error,,mike
MSU00989,-9.99,-0.31,09.16.2020_10_15_16,3: Only Vacuumed,0: No Error,,mike
MSU00990,-9.97,-0.19,09.16.2020_10_26_51,3: Only Vacuumed,0: No Error,,mike
MSU00991,-9.95,-0.16,09.16.2020_10_58_54,3: Only Vacuumed,0: No Error,,mike
MSU00992,-9.92,-0.27,09.16.2020_11_48_54,3: Only Vacuumed,0: No Error,,mike
MSU00993,-9.79,-0.04,09.16.2020_11_58_06,3: Only Vacuumed,0: No Error,,mike
MSU00994,-9.76,0.00,09.16.2020_12_04_08,3: Only Vacuumed,0: No Error,,mike
MSU00995,-9.75,0.06,09.16.2020_12_10_35,3: Only Vacuumed,0: No Error,,mike
MSU00996,-9.94,-0.35,09.16.2020_14_14_59,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU00997,-9.95,-0.31,09.16.2020_14_26_53,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU00998,-9.94,-0.22,09.16.2020_14_36_35,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU00999,-9.99,-0.30,09.16.2020_14_45_45,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01000,-9.92,-0.32,09.16.2020_15_00_20,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01001,-9.89,-0.28,09.16.2020_15_17_17,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01002,-9.98,-0.24,09.16.2020_15_27_51,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01003,-9.94,-0.22,09.16.2020_15_38_54,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01004,-9.97,-0.32,09.16.2020_15_49_32,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01005,-9.98,-0.35,09.16.2020_15_59_54,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01006,-9.97,-0.29,09.16.2020_16_10_14,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01007,-9.95,-0.38,09.16.2020_16_19_14,3: Only Vacuumed,0: No Error,Used the Munich endplugs.,Dravin
MSU01008,-9.98,-0.29,09.16.2020_16_33_56,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01009,-9.93,-0.32,09.16.2020_16_46_53,3: Only Vacuumed,0: No Error,Made with Munich endplugs,Colin
MSU01010,-10.02,-0.29,09.17.2020_08_14_01,3: Only Vacuumed,0: No Error,,mike
MSU01011,-9.95,-0.27,09.17.2020_08_18_42,3: Only Vacuumed,0: No Error,,mike
MSU01012,-9.98,-0.17,09.17.2020_08_24_36,3: Only Vacuumed,0: No Error,,mike
MSU01013,-10.00,-0.21,09.17.2020_08_34_10,3: Only Vacuumed,0: No Error,,mike
MSU01014,-9.98,-0.17,09.17.2020_08_40_01,3: Only Vacuumed,0: No Error,,mike
MSU01015,-9.97,-0.24,09.17.2020_08_45_07,3: Only Vacuumed,0: No Error,,mike
MSU01016,-9.98,-0.16,09.17.2020_08_50_01,3: Only Vacuumed,0: No Error,,mike
MSU01017,-9.93,-0.20,09.17.2020_08_54_47,3: Only Vacuumed,0: No Error,,mike
MSU01018,-10.01,-0.40,09.17.2020_08_59_49,3: Only Vacuumed,0: No Error,,mike
MSU01019,-10.01,-0.18,09.17.2020_09_04_26,3: Only Vacuumed,0: No Error,,mike
MSU01020,-9.97,-0.28,09.17.2020_09_11_27,3: Only Vacuumed,0: No Error,,mike
MSU01021,-9.98,-0.24,09.17.2020_09_46_06,3: Only Vacuumed,0: No Error,,mike
MSU01022,-10.03,-0.13,09.17.2020_09_50_45,3: Only Vacuumed,0: No Error,,mike
MSU01023,-9.98,-0.03,09.17.2020_09_56_32,3: Only Vacuumed,0: No Error,,mike
MSU01024,-10.04,-0.41,09.17.2020_10_01_01,3: Only Vacuumed,0: No Error,,mike
MSU01025,-9.98,-0.15,09.17.2020_10_05_47,3: Only Vacuumed,0: No Error,,mike
MSU01026,-10.01,-0.23,09.17.2020_10_11_49,3: Only Vacuumed,0: No Error,,mike
MSU01027,-9.90,-0.19,09.17.2020_10_16_35,3: Only Vacuumed,0: No Error,,mike
MSU01028,-10.00,-0.27,09.17.2020_10_21_28,3: Only Vacuumed,0: No Error,,mike
MSU01029,-9.98,-0.32,09.17.2020_10_26_39,3: Only Vacuumed,0: No Error,,mike
MSU01030,-9.94,-0.13,09.17.2020_10_31_52,3: Only Vacuumed,0: No Error,,mike
MSU01031,-9.95,0.08,09.17.2020_11_13_39,3: Only Vacuumed,0: No Error,,mike
MSU01032,-10.00,-0.27,09.17.2020_11_18_25,3: Only Vacuumed,0: No Error,,mike
MSU01033,-9.97,-0.25,09.17.2020_11_23_27,3: Only Vacuumed,0: No Error,,mike
MSU01034,-9.96,-0.38,09.17.2020_11_28_34,3: Only Vacuumed,0: No Error,,mike
MSU01035,-9.98,-0.16,09.17.2020_11_33_38,3: Only Vacuumed,0: No Error,,mike
MSU01036,-9.96,-0.26,09.17.2020_11_38_34,3: Only Vacuumed,0: No Error,,mike
MSU01037,-9.98,-0.23,09.17.2020_12_33_31,3: Only Vacuumed,0: No Error,,mike
MSU01010,-10.02,-0.29,09.17.2020_12_48_16,3: Only Vacuumed,4: Damaged wire; couldn't tension,bad tube,mike
MSU01038,-10.04,-0.37,09.17.2020_12_59_46,3: Only Vacuumed,0: No Error,,Hayden
MSU01039,-10.02,-0.36,09.17.2020_13_06_49,3: Only Vacuumed,0: No Error,,Hayden
MSU01040,-9.98,-0.34,09.17.2020_13_12_41,3: Only Vacuumed,0: No Error,,Hayden
MSU01041,-9.92,-0.15,09.17.2020_13_19_03,3: Only Vacuumed,0: No Error,,Hayden
MSU01042,-9.97,-0.20,09.17.2020_13_23_25,3: Only Vacuumed,0: No Error,,Hayden
MSU01043,-9.95,-0.14,09.17.2020_13_27_30,3: Only Vacuumed,0: No Error,,Hayden
MSU01044,-9.91,0.03,09.17.2020_13_31_43,3: Only Vacuumed,0: No Error,,Hayden
MSU01045,-9.91,-0.14,09.17.2020_13_35_34,3: Only Vacuumed,0: No Error,,Hayden
MSU01046,-10.99,-0.08,09.17.2020_13_39_26,3: Only Vacuumed,0: No Error,,Hayden
MSU01047,-9.94,-0.23,09.17.2020_13_45_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01048,-9.96,-0.26,09.17.2020_13_48_13,3: Only Vacuumed,0: No Error,,Hayden
MSU01049,-9.97,-0.23,09.17.2020_13_51_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01050,-9.94,0.02,09.17.2020_13_59_06,3: Only Vacuumed,0: No Error,endplug brass has lost finish - both sides,Hayden
MSU01051,-9.90,-0.13,09.17.2020_14_03_23,3: Only Vacuumed,0: No Error,endplug on crimped end has lost finish,Hayden
MSU01052,-9.93,-0.13,09.17.2020_14_07_22,3: Only Vacuumed,0: No Error,,Hayden
MSU01053,-9.95,-0.09,09.17.2020_14_11_32,3: Only Vacuumed,0: No Error,,Hayden
MSU01054,-9.93,-0.13,09.17.2020_14_16_18,3: Only Vacuumed,0: No Error,,Hayden
MSU01055,-9.94,-0.07,09.17.2020_14_21_51,3: Only Vacuumed,0: No Error,,Hayden
MSU01056,-9.89,-0.25,09.17.2020_14_26_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01057,-9.92,-0.23,09.17.2020_14_29_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01058,-9.91,-0.24,09.17.2020_14_33_20,3: Only Vacuumed,0: No Error,non crimped endplug has lost some finish,Hayden
MSU01059,-9.97,-0.27,09.17.2020_14_36_59,3: Only Vacuumed,0: No Error,,Hayden
MSU01060,-9.97,-0.19,09.17.2020_14_40_19,3: Only Vacuumed,0: No Error,,Hayden
MSU01061,-9.91,-0.28,09.17.2020_14_44_20,3: Only Vacuumed,0: No Error,,Hayden
MSU01062,-10.02,-0.13,09.17.2020_14_49_09,3: Only Vacuumed,0: No Error,,Hayden
MSU01063,-10.02,-0.35,09.17.2020_14_52_49,3: Only Vacuumed,0: No Error,,Hayden
MSU01064,-9.88,-0.19,09.17.2020_15_15_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01065,-9.98,-0.27,09.17.2020_15_25_29,3: Only Vacuumed,0: No Error,,Hayden
MSU01049,-9.97,-0.23,09.17.2020_15_27_03,3: Only Vacuumed,6: Ferrule bumped after tensioning,bad tube Mike did it,Hayden
MSU01066,-10.00,-0.38,09.17.2020_15_30_46,3: Only Vacuumed,0: No Error,,Hayden
MSU01067,-9.97,-0.23,09.17.2020_15_34_02,3: Only Vacuumed,0: No Error,,Hayden
MSU01068,-9.96,-0.31,09.17.2020_15_41_04,3: Only Vacuumed,0: No Error,,Hayden
MSU01069,-9.96,-0.19,09.17.2020_15_44_37,3: Only Vacuumed,0: No Error,,Hayden
MSU01070,-9.95,-0.19,09.17.2020_15_48_53,3: Only Vacuumed,0: No Error,,Hayden
MSU01071,-10.00,-0.10,09.17.2020_15_52_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01072,-9.98,-0.28,09.17.2020_16_01_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01073,-9.96,-0.20,09.17.2020_16_05_52,3: Only Vacuumed,0: No Error,,Hayden
MSU01074,-9.95,-0.19,09.17.2020_16_09_35,3: Only Vacuumed,0: No Error,,Hayden
MSU01075,-9.98,-0.30,09.17.2020_16_12_49,3: Only Vacuumed,0: No Error,,Hayden
MSU01076,-9.92,-0.09,09.17.2020_16_16_23,3: Only Vacuumed,0: No Error,,Hayden
MSU01077,-9.91,-0.04,09.17.2020_16_19_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01078,-9.90,-0.03,09.17.2020_16_22_58,3: Only Vacuumed,0: No Error,,Hayden
MSU01079,-9.98,-0.21,09.17.2020_16_26_42,3: Only Vacuumed,0: No Error,,Hayden
MSU01080,-9.94,-0.32,09.17.2020_16_30_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01081,-9.97,-0.03,09.17.2020_16_33_23,3: Only Vacuumed,0: No Error,,Hayden
MSU01082,-9.95,-0.26,09.17.2020_16_37_03,3: Only Vacuumed,0: No Error,,Hayden
MSU01083,-9.95,-0.15,09.17.2020_16_40_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01084,-9.90,-0.20,09.17.2020_16_44_13,3: Only Vacuumed,0: No Error,,Hayden
MSU01085,-9.92,-0.23,09.17.2020_16_47_50,3: Only Vacuumed,0: No Error,,Hayden
MSU01086,-9.98,-0.28,09.17.2020_16_51_44,3: Only Vacuumed,0: No Error,,Hayden
MSU01087,-9.96,-0.13,09.17.2020_16_56_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01088,-9.93,-0.30,09.17.2020_17_05_06,3: Only Vacuumed,0: No Error,,Hayden
MSU01056,-9.89,-0.25,09.18.2020_08_18_03,3: Only Vacuumed,4: Damaged wire; couldn't tension,,Hayden
MSU01073,-9.96,-0.20,09.18.2020_10_05_50,3: Only Vacuumed,1: Error Described in Comment,wire pulled out of ferrule,Hayden
MSU01089,-9.96,0,09.18.2020_10_34_56,3: Only Vacuumed,1: Error Described in Comment,Mistake in swaging,Jake
MSU01090,-9.96,-0.14,09.18.2020_10_42_33,3: Only Vacuumed,0: No Error,,Jake
MSU01091,-9.96,0,09.18.2020_10_48_15,3: Only Vacuumed,1: Error Described in Comment,Lost wire inside tube,Jake
MSU01092,-9.97,-0.22,09.18.2020_10_54_45,3: Only Vacuumed,0: No Error,,Jake
MSU01093,-9.97,-0.17,09.18.2020_11_00_26,3: Only Vacuumed,0: No Error,,Jake
MSU01094,-10.00,-0.10,09.18.2020_11_05_42,3: Only Vacuumed,0: No Error,,Jake
MSU01095,-10.01,-0.15,09.18.2020_11_10_24,3: Only Vacuumed,0: No Error,,Jake
MSU01096,-9.97,-0.27,09.18.2020_11_14_40,3: Only Vacuumed,0: No Error,,Jake
MSU01097,-9.97,-0.08,09.18.2020_11_19_02,3: Only Vacuumed,0: No Error,,Jake
MSU01098,-9.96,-0.10,09.18.2020_11_24_40,3: Only Vacuumed,0: No Error,,Jake
MSU01099,-10.02,-0.21,09.18.2020_11_29_38,3: Only Vacuumed,0: No Error,,Jake
MSU01100,-9.94,-0.10,09.18.2020_11_38_57,3: Only Vacuumed,0: No Error,,Jake
MSU01101,-9.99,-0.10,09.18.2020_11_43_31,3: Only Vacuumed,0: No Error,,Jake
MSU01102,-9.97,-0.21,09.18.2020_11_47_54,3: Only Vacuumed,0: No Error,,Jake
MSU01103,-10.02,-0.13,09.18.2020_11_52_12,3: Only Vacuumed,0: No Error,,Jake
MSU01104,-9.98,-0.13,09.18.2020_11_57_07,3: Only Vacuumed,0: No Error,,Jake
MSU01105,-10.00,-0.20,09.18.2020_12_01_45,3: Only Vacuumed,0: No Error,,Jake
MSU01106,-10.02,-0.15,09.18.2020_12_11_42,3: Only Vacuumed,0: No Error,,Jake
MSU01107,-9.95,-0.01,09.18.2020_12_16_21,3: Only Vacuumed,0: No Error,,Jake
MSU01108,-9.98,-0.20,09.18.2020_12_23_44,3: Only Vacuumed,0: No Error,,Jake
MSU01109,-9.98,-0.10,09.18.2020_12_28_03,3: Only Vacuumed,0: No Error,,Jake
MSU01110,-9.92,-0.13,09.18.2020_12_32_49,3: Only Vacuumed,0: No Error,,Jake
MSU01111,-10.00,-0.14,09.18.2020_12_36_53,3: Only Vacuumed,0: No Error,,Jake
MSU01112,-9.97,-0.16,09.18.2020_12_41_59,3: Only Vacuumed,0: No Error,,Jake
MSU01113,-9.94,-0.15,09.18.2020_12_46_22,3: Only Vacuumed,0: No Error,,Jake
MSU01114,-9.98,0.12,09.18.2020_12_51_39,3: Only Vacuumed,0: No Error,,Jake
MSU01115,-9.82,0.00,09.18.2020_12_57_20,3: Only Vacuumed,0: No Error,,Jake
MSU01116,-10.03,-0.25,09.18.2020_13_01_58,3: Only Vacuumed,0: No Error,,Jake
MSU01117,-9.96,-0.03,09.18.2020_13_05_57,3: Only Vacuumed,0: No Error,,Jake
MSU01118,-9.97,-0.12,09.18.2020_13_09_35,3: Only Vacuumed,0: No Error,,Jake
MSU01119,-9.93,-0.16,09.18.2020_13_13_21,3: Only Vacuumed,0: No Error,,Jake
MSU01120,-10.98,0,09.18.2020_13_18_29,3: Only Vacuumed,1: Error Described in Comment,Endplug not all the way in,Jake
MSU01121,-9.96,-0.13,09.18.2020_13_22_41,3: Only Vacuumed,0: No Error,,Jake
MSU01122,-9.96,-0.23,09.18.2020_14_30_48,3: Only Vacuumed,0: No Error,Made with teh Portvino endplugs.,Dravin
MSU01123,-9.97,-0.36,09.18.2020_14_37_38,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01124,-9.94,-0.25,09.18.2020_14_46_26,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01125,-9.93,-0.10,09.18.2020_14_51_45,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01126,-9.99,-0.17,09.18.2020_14_57_38,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01127,-9.94,-0.31,09.18.2020_15_24_57,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01128,-9.92,-0.16,09.18.2020_15_30_12,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01129,-9.96,-0.40,09.18.2020_15_36_26,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01130,-9.98,-0.29,09.18.2020_15_41_20,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01131,-9.99,-0.37,09.18.2020_15_46_29,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01132,-10.01,-0.74,09.18.2020_15_52_08,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs. The tube might also be slightly too long.,Dravin
MSU01133,-9.93,-0.21,09.18.2020_15_57_40,3: Only Vacuumed,0: No Error,Made with the Portvino endplugs.,Dravin
MSU01134,-9.99,-0.25,09.18.2020_16_09_12,3: Only Vacuumed,0: No Error,Made with Portvino endplugs,Colin
MSU01135,-9.98,-0.30,09.18.2020_16_16_11,3: Only Vacuumed,0: No Error,Made with Portvino endplugs,Colin
MSU01136,-9.94,-0.20,09.18.2020_16_24_24,3: Only Vacuumed,0: No Error,Made with Portvino endplugs,Colin
MSU01137,-9.97,-0.17,09.21.2020_09_39_23,3: Only Vacuumed,0: No Error,,mike
MSU01138,-9.95,-0.04,09.21.2020_10_12_22,3: Only Vacuumed,0: No Error,,mike
MSU01139,-9.98,-0.33,09.21.2020_11_35_59,3: Only Vacuumed,0: No Error,,mike
MSU01140,-9.97,-0.29,09.21.2020_12_56_57,3: Only Vacuumed,0: No Error,,Hayden
MSU01141,-10.02,-0.31,09.21.2020_13_01_14,3: Only Vacuumed,0: No Error,,Hayden
MSU01142,-9.99,-0.30,09.21.2020_13_05_06,3: Only Vacuumed,0: No Error,,Hayden
MSU01143,-9.95,-0.28,09.21.2020_13_09_26,3: Only Vacuumed,0: No Error,slight ding in tube on crimped side,Hayden
MSU01144,-10.04,-0.17,09.21.2020_13_15_40,3: Only Vacuumed,0: No Error,,Hayden
MSU01145,-10.99,-0.21,09.21.2020_13_19_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01146,-9.98,-0.18,09.21.2020_13_24_07,3: Only Vacuumed,0: No Error,,Hayden
MSU01147,-10.03,-0.25,09.21.2020_13_27_39,3: Only Vacuumed,0: No Error,,Hayden
MSU01148,-10.11,-0.25,09.21.2020_13_34_38,3: Only Vacuumed,0: No Error,,Hayden
MSU01149,-10.04,-0.26,09.21.2020_13_39_22,3: Only Vacuumed,0: No Error,,Hayden
MSU01150,-9.99,-0.16,09.21.2020_13_44_12,3: Only Vacuumed,0: No Error,,Hayden
MSU01151,-9.90,-0.23,09.21.2020_13_50_58,3: Only Vacuumed,0: No Error,,Hayden
MSU01152,-9.91,-0.53,09.21.2020_13_54_48,3: Only Vacuumed,0: No Error,,Hayden
MSU01153,-10.03,-11.00,09.21.2020_13_58_46,3: Only Vacuumed,0: No Error,,Hayden
MSU01152,-10.01,0.03,09.21.2020_14_00_19,3: Only Vacuumed,0: No Error,,Hayden
MSU01154,-9.99,-0.24,09.21.2020_14_03_27,3: Only Vacuumed,0: No Error,,Hayden
MSU01155,-10.01,-0.32,09.21.2020_14_07_20,3: Only Vacuumed,0: No Error,,Hayden
MSU01156,-9.97,-0.32,09.21.2020_14_11_16,3: Only Vacuumed,0: No Error,,Hayden
MSU01157,-10.00,0.78,09.21.2020_14_15_29,3: Only Vacuumed,2: Swaged Improperly,BAD SWAGE,Hayden
MSU01158,-9.93,-0.07,09.21.2020_14_31_43,3: Only Vacuumed,0: No Error,,Hayden
MSU01159,-10.02,-0.34,09.21.2020_14_36_05,3: Only Vacuumed,0: No Error,,Hayden
MSU01160,-10.04,-0.29,09.21.2020_14_39_34,3: Only Vacuumed,0: No Error,,Hayden
MSU01161,-9.98,-0.19,09.21.2020_14_43_10,3: Only Vacuumed,0: No Error,,Hayden
MSU01162,-9.95,-0.18,09.21.2020_14_46_47,3: Only Vacuumed,0: No Error,,Hayden
MSU01163,-9.98,-0.18,09.21.2020_14_50_16,3: Only Vacuumed,0: No Error,,Hayden
MSU01164,-10.00,-0.21,09.21.2020_14_53_59,3: Only Vacuumed,0: No Error,,Hayden
MSU01165,-10.03,-0.30,09.21.2020_14_57_35,3: Only Vacuumed,0: No Error,,Hayden
MSU01166,-10.99,-0.31,09.21.2020_15_04_05,3: Only Vacuumed,0: No Error,,Hayden
MSU01167,-9.98,-0.14,09.21.2020_15_07_50,3: Only Vacuumed,0: No Error,,Hayden
MSU01168,-9.90,-0.18,09.21.2020_15_10_57,3: Only Vacuumed,0: No Error,,Hayden
MSU01169,-9.95,-0.19,09.21.2020_15_15_08,3: Only Vacuumed,0: No Error,,Hayden
MSU01170,-9.96,-0.34,09.21.2020_15_19_04,3: Only Vacuumed,0: No Error,,Hayden
MSU01171,-9.97,-0.13,09.21.2020_15_24_38,3: Only Vacuumed,0: No Error,,Hayden
MSU01172,-9.96,-0.28,09.21.2020_15_29_43,3: Only Vacuumed,0: No Error,,Hayden
MSU01173,-9.93,-0.10,09.21.2020_15_33_06,3: Only Vacuumed,0: No Error,,Hayden
MSU01174,-10.03,-0.11,09.21.2020_15_36_36,3: Only Vacuumed,0: No Error,,Hayden
MSU01175,-9.96,0.04,09.21.2020_15_40_20,3: Only Vacuumed,0: No Error,,Hayden
MSU01176,-9.96,1.01,09.21.2020_15_45_41,3: Only Vacuumed,2: Swaged Improperly,bad swage,Hayden
MSU01176,-9.96,1.01,09.21.2020_16_03_02,3: Only Vacuumed,2: Swaged Improperly,bad swage - swager is not returning to original position: causing the swager to be too tight and misalign the endcap.,Hayden
MSU01157,-10.00,0.78,09.21.2020_16_05_40,3: Only Vacuumed,2: Swaged Improperly,BAD SWAGE - figured out later that the swager was not returning to orig position,Hayden
MSU01178,-9.93,-0.29,09.21.2020_16_09_19,3: Only Vacuumed,0: No Error,,Hayden
