MSU02703,-9.70,0.19,01.29.2021_14_19_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02702,-9.79,-0.01,01.29.2021_14_28_11,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02701,-9.83,0.02,01.29.2021_14_37_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02700,-9.77,0.21,01.29.2021_14_46_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02699,-9.81,-0.03,01.29.2021_14_55_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02698,-9.77,-0.08,01.29.2021_15_04_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02697,-9.66,0.13,01.29.2021_15_10_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02696,-9.66,0.09,01.29.2021_15_16_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02695,-9.60,0.16,01.29.2021_15_27_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02694,-9.66,-0.03,01.29.2021_15_37_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02693,-9.64,-0.05,01.29.2021_15_51_49,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02692,-9.70,0.08,01.29.2021_16_03_06,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02691,-9.70,0.05,01.29.2021_16_14_31,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02690,-9.64,0.07,01.29.2021_16_27_11,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02689,-9.65,0.16,01.29.2021_16_37_57,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02688,-9.61,0.11,01.29.2021_16_47_19,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02687,-9.87,-0.18,01.29.2021_16_58_11,3: Only Vacuumed,0: No Error,,Chase,Protvino
