MSU03007,-9.83,-0.13,03.19.2021_14_49_33,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03006,-9.73,0.11,03.19.2021_15_00_27,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03005,-9.77,0.06,03.19.2021_15_07_18,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03004,-9.77,-0.04,03.19.2021_15_14_49,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03003,-9.74,0.07,03.19.2021_15_26_06,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03002,-9.74,0.00,03.19.2021_15_38_19,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03001,-9.78,-0.10,03.19.2021_15_50_02,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU03000,-9.71,0.06,03.19.2021_15_58_22,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02999,-9.76,-0.16,03.19.2021_16_06_32,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02998,-9.72,-0.08,03.19.2021_16_19_43,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02997,-9.70,0.20,03.19.2021_16_32_02,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02996,-9.69,0.10,03.19.2021_16_39_17,3: Only Vacuumed,0: No Error,Diameter of tube seems small. Had to push end-plug with more force.,Winston,Protvino
MSU02995,-9.69,-0.02,03.19.2021_16_52_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02997,-9.70,0.20,03.19.2021_16_59_02,3: Only Vacuumed,1: Error Described in Comment,First tension: 333. Second tenstion: 378,Winston,Protvino
