MSU01676,-9.93,-0.05,01.06.2021_09_29_09,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01677,-9.80,-0.01,01.06.2021_09_35_15,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01678,-9.82,0.00,01.06.2021_10_11_36,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01680,-9.81,0.03,01.06.2021_10_17_36,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01616,-9.86,-0.04,01.06.2021_10_53_38,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01617,-9.85,-0.05,01.06.2021_10_58_22,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01618,-9.80,-0.07,01.06.2021_11_03_10,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01619,-9.86,-0.06,01.06.2021_11_29_33,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01620,-9.86,-0.05,01.06.2021_11_51_51,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01621,-9.81,-0.05,01.06.2021_12_19_23,3: Only Vacuumed,0: No Error,new wire spool number 137135,mike,Protvino
MSU01622,-9.83,0.01,01.06.2021_12_23_46,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01623,-9.83,-0.21,01.06.2021_12_29_05,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01624,-9.85,-0.05,01.06.2021_12_34_21,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01626,-9.79,-0.14,01.06.2021_12_38_41,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01627,-9.80,-0.03,01.06.2021_12_42_55,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01628,-9.80,-0.08,01.06.2021_12_47_15,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01629,-9.87,-0.13,01.06.2021_12_51_18,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01630,-9.83,-0.05,01.06.2021_12_55_36,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01631,-9.85,-0.10,01.06.2021_13_51_51,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01633,-9.78,-0.04,01.06.2021_13_57_18,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01636,-9.80,-0.09,01.06.2021_14_01_59,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU01638,-9.83,-0.54,01.06.2021_14_11_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01639,-9.75,-0.01,01.06.2021_14_16_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01640,-9.84,-0.03,01.06.2021_14_22_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01641,-9.85,-0.08,01.06.2021_14_27_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01642,-9.75,0.03,01.06.2021_14_33_47,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01643,-9.89,-0.26,01.06.2021_14_39_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01644,-9.81,-0.04,01.06.2021_14_45_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01645,-9.78,-0.09,01.06.2021_14_50_17,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01646,-9.81,-0.04,01.06.2021_14_55_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01648,-9.78,0.00,01.06.2021_15_02_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01514,-9.76,-0.06,01.06.2021_15_08_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01516,-9.78,-0.02,01.06.2021_15_14_02,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01521,-9.76,0.00,01.06.2021_15_19_24,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01522,-9.85,-0.24,01.06.2021_15_25_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01523,-9.79,-0.05,01.06.2021_15_31_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01524,-9.74,-0.07,01.06.2021_15_36_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01525,-9.79,-0.03,01.06.2021_15_42_16,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01527,-9.89,-0.06,01.06.2021_15_50_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01535,-9.78,-0.04,01.06.2021_15_56_09,3: Only Vacuumed,0: No Error,,Winston,Protvino
