MSU02887,-9.90,-0.21,03.09.2021_10_37_42,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02886,-9.46,0.39,03.09.2021_10_46_26,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02885,-9.63,0.11,03.09.2021_10_51_48,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02884,-9.72,0.00,03.09.2021_10_58_49,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02883,-9.68,0.02,03.09.2021_11_05_46,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02882,-9.50,0.37,03.09.2021_11_10_41,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02881,-9.92,-0.23,03.09.2021_11_16_22,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02880,-9.86,-0.11,03.09.2021_12_51_46,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02879,-9.88,-0.17,03.09.2021_14_14_31,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02878,-9.62,-0.10,03.09.2021_14_19_41,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02877,-9.97,-0.06,03.09.2021_14_25_33,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02876,-9.79,-0.10,03.09.2021_14_30_51,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02875,-9.80,-0.11,03.09.2021_14_39_30,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02874,-9.85,-0.07,03.09.2021_14_45_32,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU02873,-9.92,-0.10,03.10.2021_11_27_00,3: Only Vacuumed,0: No Error,Vacuumed out tube before moving shuttle through. Also wire scraping badly,Jake,Protvino
MSU02872,-9.81,0.01,03.10.2021_11_37_19,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02871,-9.83,-0.10,03.10.2021_11_46_26,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02870,-9.87,-0.09,03.10.2021_11_55_53,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02869,-9.88,-0.14,03.10.2021_12_05_24,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02868,-9.85,0.04,03.10.2021_12_15_25,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02867,-9.88,-0.20,03.10.2021_12_26_32,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02866,-9.87,-0.08,03.10.2021_12_38_00,3: Only Vacuumed,0: No Error,,Jake,Protvino
