MSU03030,-9.92,-0.05,03.30.2021_09_43_10,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03029,-9.84,-0.15,03.30.2021_09_50_14,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03028,-9.85,-0.25,03.30.2021_09_56_34,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03027,-9.82,-0.22,03.30.2021_10_02_20,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03026,-9.86,-0.17,03.30.2021_10_08_11,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03025,-9.84,-0.07,03.30.2021_11_26_16,3: Only Vacuumed,0: No Error,Changed to wire spool #137131,Winston,Protvino
MSU03024,-9.83,-0.18,03.30.2021_11_32_35,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03023,-9.88,-0.17,03.30.2021_11_37_40,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03022,-9.86,-0.20,03.30.2021_11_43_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02937,-9.87,-0.17,03.30.2021_11_50_25,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02936,-9.86,-0.10,03.30.2021_11_55_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02935,-9.89,-0.19,03.30.2021_12_01_26,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02934,-9.87,-0.26,03.30.2021_12_07_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02933,-9.88,-0.36,03.30.2021_12_13_24,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02932,-9.87,-0.14,03.30.2021_12_20_11,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02931,-9.97,-0.20,03.30.2021_12_25_35,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02930,-9.86,-0.21,03.30.2021_12_31_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
