MSU03551,-9.74,-0.17,05.05.2021_09_21_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03550,-9.74,-0.10,05.05.2021_09_31_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03549,-9.81,-0.08,05.05.2021_09_41_43,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03548,-9.79,-0.02,05.05.2021_09_48_39,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03547,-9.76,0.00,05.05.2021_09_57_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03546,-9.75,-0.09,05.05.2021_10_03_45,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03545,-9.79,-0.09,05.05.2021_10_11_29,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03544,-9.80,-0.02,05.05.2021_10_17_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03543,-9.79,-0.22,05.05.2021_10_27_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03542,-9.77,-0.20,05.05.2021_10_36_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03541,-9.77,-0.23,05.05.2021_10_50_58,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03539,-9.78,-0.01,05.05.2021_10_56_10,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03537,-9.77,-0.20,05.05.2021_11_02_20,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03535,-9.76,-0.10,05.05.2021_11_12_26,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03587,-9.74,-0.04,05.05.2021_11_18_39,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03592,-9.71,-0.01,05.05.2021_11_25_27,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03594,-9.77,-0.11,05.05.2021_11_32_03,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03597,-9.77,-0.14,05.05.2021_11_39_07,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03598,-9.75,0.10,05.05.2021_11_44_34,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03599,-9.75,0.00,05.05.2021_11_53_14,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03603,-9.78,-0.04,05.05.2021_12_14_33,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03602,-9.78,-0.05,05.05.2021_12_45_56,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03601,-9.73,0.00,05.05.2021_12_51_19,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03600,-9.78,-0.06,05.05.2021_12_56_09,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03596,-9.76,-0.06,05.05.2021_13_03_51,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03595,-9.86,-0.18,05.05.2021_13_09_21,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03593,-9.80,-0.05,05.05.2021_13_15_49,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03590,-9.75,-0.13,05.05.2021_13_22_07,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03589,-9.79,-0.07,05.05.2021_13_28_41,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03607,-9.76,-0.15,05.05.2021_14_02_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03612,-9.96,-0.35,05.05.2021_14_08_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03614,-9.82,-0.10,05.05.2021_14_18_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
